MofName,Label,Partition,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
YOYQEK_clean,395.147797,train,6.62212,5.08469,6.62212,1.12644,701.397,622.665,0.2251,0.1998331025176662,0.2251,0.0,0.199832,0.0,781.756,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.2999999999999999,1.0600000000000005,0.0,0.0,3.0,6.0,0.0,3.0,10.0,22.0,0.0,-11.699999999999998,-12.70711,-6.92133,0.0,1.4700000000000006,2.8000000000000007,4.480000000000001,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.1499999999999999,0.1199999999999999,0.0,-2.0,-2.0,-3.0,0.0,2.0,5.0,6.5,0.0,-6.900000000000001,-5.453555000000001,-10.403555,0.0,0.9350000000000004,1.3550000000000004,2.045000000000001,1.0,3.0,6.0,7.0,0.5625,1.7325,3.15,3.1425,9.0,27.0,45.0,45.0,49.0,126.0,224.0,189.0,54.76,250.86000000000004,422.5926140000001,434.537842,9.241600000000002,23.256,46.9376,51.072,1.0,1.5,3.0,3.0,0.5477,0.8585499999999998,1.545,1.5671,2.5,7.5,12.0,13.0,56.5,66.0,126.0,114.5,41.425,113.565,171.666307,201.996307,10.5376,12.138,26.019600000000008,23.744,0.0,0.0,0.0,0.0,0.0,3.12,4.410000000000001,10.2,0.0,21.0,27.0,63.0,0.0,117.0,189.0,384.0,0.0,-8.16,-6.029999999999999,-15.150000000000002,29.0,60.0,114.0,192.0,18.641100000000005,42.982800000000026,78.09419999999997,113.50920000000004,174.0,480.0,696.0,744.0,2676.0,6444.0,10020.0,10728.0,231.05749999999995,437.5007999999999,950.9916,1570.8863999999994,1.0,6.0,9.0,18.0,1.5876,5.5944,8.7318,15.724800000000002,36.0,90.0,162.0,270.0,729.0,1215.0,1458.0,2754.0,3.5344,36.54719999999999,43.146,92.10119999999998,40.0,88.0,142.0,178.0,17.546400000000006,43.73600000000002,67.38220000000001,75.8602,230.0,588.0,886.0,962.0,1093.0,2556.0,3860.0,3988.0,260.1061,583.0830000000002,946.2536,1140.0550000000003
YOYQIO_clean,426.4697769,test,6.67565,4.80085,6.67565,1.08038,799.887,740.374,0.2412,0.2232547807253004,0.2412,0.0,0.223254,0.0,867.459,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.2999999999999999,1.0600000000000005,0.0,0.0,3.0,6.0,0.0,3.0,10.0,22.0,0.0,-11.699999999999998,-12.70711,-6.92133,0.0,1.4700000000000006,2.8000000000000007,4.480000000000001,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.1499999999999999,0.1199999999999999,0.0,-2.0,-2.0,-3.0,0.0,2.0,5.0,6.5,0.0,-6.900000000000001,-5.453555000000001,-10.403555,0.0,0.9350000000000004,1.3550000000000004,2.045000000000001,1.0,3.0,6.0,7.0,0.5625,1.7325,3.15,3.1425,9.0,27.0,45.0,45.0,49.0,126.0,224.0,189.0,54.76,250.86000000000004,422.5926140000001,434.537842,9.241600000000002,23.256,46.9376,51.072,1.0,1.5,3.0,3.0,0.5477,0.8585499999999998,1.545,1.5671000000000002,2.5,7.5,12.0,13.0,56.5,66.0,126.0,114.5,41.425,113.565,171.666307,201.996307,10.5376,12.138,26.019600000000008,23.744,0.0,0.0,0.0,0.0,0.0,3.9,5.58,12.539999999999996,0.0,21.0,27.0,63.0,0.0,105.0,171.0,348.0,0.0,-10.14,-8.999999999999998,-21.09,29.0,60.0,114.0,192.0,19.330100000000005,45.2916,81.6978,114.64800000000004,174.0,480.0,696.0,744.0,2468.0,6084.0,9588.0,10536.0,228.7937,411.84,920.6976,1557.264,1.0,6.0,9.0,18.0,1.9321,6.1716,9.632699999999998,17.347199999999997,36.0,90.0,162.0,270.0,625.0,1125.0,1350.0,2550.0,2.4025000000000003,30.132,35.5725,75.93450000000001,40.0,88.0,142.0,178.0,17.546400000000006,43.73600000000002,67.38220000000001,75.86019999999999,230.0,588.0,886.0,962.0,1093.0,2556.0,3860.0,3988.0,260.1061,583.0830000000002,946.2536,1140.0549999999996
YOYQOU_clean,394.0073337,train,6.44124,4.05069,6.43482,1.09379,728.549,666.074,0.2099,0.1919015533146216,0.2099,0.0,0.191901,0.0,745.635,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.2999999999999999,1.0600000000000005,0.0,0.0,3.0,6.0,0.0,3.0,10.0,22.0,0.0,-11.699999999999998,-12.70711,-6.92133,0.0,1.4700000000000006,2.8000000000000007,4.480000000000001,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.1499999999999999,0.1199999999999999,0.0,-2.0,-2.0,-3.0,0.0,2.0,5.0,6.5,0.0,-6.900000000000001,-5.453555000000001,-10.403555,0.0,0.9350000000000004,1.3550000000000004,2.045000000000001,1.0,3.0,6.0,7.0,0.5625,1.7325,3.15,3.1425,9.0,27.0,45.0,45.0,49.0,126.0,224.0,189.0,54.76,250.86000000000004,422.5926140000001,434.537842,9.241600000000002,23.256,46.9376,51.072,1.0,1.5,3.0,3.0,0.5477,0.8585499999999998,1.545,1.5671000000000002,2.5,7.5,12.0,13.0,56.5,66.0,126.0,114.5,41.425,113.565,171.666307,201.996307,10.5376,12.138,26.019600000000008,23.744,0.0,0.0,0.0,0.0,0.0,3.9,5.58,12.539999999999996,0.0,21.0,27.0,63.0,0.0,105.0,171.0,348.0,0.0,-10.14,-8.999999999999998,-21.09,29.0,60.0,114.0,192.0,19.330100000000005,45.2916,81.6978,114.64800000000004,174.0,480.0,696.0,744.0,2468.0,6084.0,9588.0,10536.0,228.7937,411.84,920.6976,1557.2639999999997,1.0,6.0,9.0,18.0,1.9321,6.1716,9.632699999999998,17.347199999999997,36.0,90.0,162.0,270.0,625.0,1125.0,1350.0,2550.0,2.4025000000000003,30.132,35.5725,75.93450000000001,40.0,88.0,142.0,178.0,17.546400000000006,43.73600000000002,67.38220000000001,75.86019999999999,230.0,588.0,886.0,962.0,1093.0,2556.0,3860.0,3988.0,260.1061,583.0830000000002,946.2536,1140.0549999999996
YOYQUA_clean,404.3078552,val,6.73531,5.14118,6.73531,1.08477,724.326,667.725,0.2184,0.2013330014657485,0.2184,0.0,0.201333,0.0,782.286,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.2999999999999999,1.0600000000000005,0.0,0.0,3.0,6.0,0.0,3.0,10.0,22.0,0.0,-11.699999999999998,-12.70711,-6.92133,0.0,1.4700000000000006,2.8000000000000007,4.480000000000001,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.1499999999999999,0.1199999999999999,0.0,-2.0,-2.0,-3.0,0.0,2.0,5.0,6.5,0.0,-6.900000000000001,-5.453555000000001,-10.403555,0.0,0.9350000000000004,1.3550000000000004,2.045000000000001,1.0,3.0,6.0,7.0,0.5625,1.7325,3.15,3.1425,9.0,27.0,45.0,45.0,49.0,126.0,224.0,189.0,54.76,250.86000000000004,422.5926140000001,434.537842,9.241600000000002,23.256,46.9376,51.072,1.0,1.5,3.0,3.0,0.5477,0.8585499999999998,1.545,1.5671,2.5,7.5,12.0,13.0,56.5,66.0,126.0,114.5,41.425,113.565,171.666307,201.996307,10.5376,12.138,26.019600000000008,23.744,0.0,0.0,0.0,0.0,0.0,3.9,5.58,12.539999999999996,0.0,21.0,27.0,63.0,0.0,105.0,171.0,348.0,0.0,-10.14,-8.999999999999998,-21.09,29.0,60.0,114.0,192.0,19.330100000000005,45.2916,81.6978,114.64800000000002,174.0,480.0,696.0,744.0,2468.0,6084.0,9588.0,10536.0,228.7937,411.84,920.6976,1557.2639999999997,1.0,6.0,9.0,18.0,1.9321,6.1716,9.632699999999998,17.347199999999997,36.0,90.0,162.0,270.0,625.0,1125.0,1350.0,2550.0,2.4025000000000003,30.132,35.5725,75.93450000000001,40.0,88.0,142.0,178.0,17.546400000000006,43.73600000000002,67.38220000000001,75.8602,230.0,588.0,886.0,962.0,1093.0,2556.0,3860.0,3988.0,260.1061,583.0830000000002,946.2536,1140.0550000000003
YOYRAH_clean,414.199924,train,7.09133,6.25516,7.09133,1.0672,832.495,780.073,0.2631,0.2465329835082459,0.2631,0.0,0.246533,0.0,957.909,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.2999999999999999,1.0600000000000005,0.0,0.0,3.0,6.0,0.0,3.0,10.0,22.0,0.0,-11.699999999999998,-12.70711,-6.92133,0.0,1.4700000000000006,2.8000000000000007,4.480000000000001,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.1499999999999999,0.1199999999999999,0.0,-2.0,-2.0,-3.0,0.0,2.0,5.0,6.5,0.0,-6.900000000000001,-5.453555000000001,-10.403555,0.0,0.9350000000000004,1.3550000000000004,2.045000000000001,1.0,3.0,6.0,7.0,0.5625,1.7325,3.15,3.1425,9.0,27.0,45.0,45.0,49.0,126.0,224.0,189.0,54.76,250.86000000000004,422.5926140000001,434.537842,9.241600000000002,23.256,46.9376,51.072,1.0,1.5,3.0,3.0,0.5477,0.8585499999999998,1.545,1.5671,2.5,7.5,12.0,13.0,56.5,66.0,126.0,114.5,41.425,113.565,171.666307,201.996307,10.5376,12.138,26.019600000000008,23.744,0.0,0.0,0.0,0.0,0.0,3.9,5.58,12.539999999999996,0.0,21.0,27.0,63.0,0.0,105.0,171.0,348.0,0.0,-10.14,-8.999999999999998,-21.09,29.0,60.0,114.0,192.0,19.330100000000005,45.2916,81.6978,114.64800000000002,174.0,480.0,696.0,744.0,2468.0,6084.0,9588.0,10536.0,228.7937,411.84,920.6976,1557.2639999999997,1.0,6.0,9.0,18.0,1.9321,6.1716,9.632699999999998,17.347199999999997,36.0,90.0,162.0,270.0,625.0,1125.0,1350.0,2550.0,2.4025000000000003,30.132,35.5725,75.93450000000001,40.0,88.0,142.0,178.0,17.546400000000006,43.73600000000002,67.38220000000001,75.8602,230.0,588.0,886.0,962.0,1093.0,2556.0,3860.0,3988.0,260.1061,583.0830000000004,946.2536,1140.055
YOYTOX_clean,306.6882235,train,5.00607,3.86348,5.00607,1.39238,884.361,635.141,0.325,0.2334132923483532,0.325,0.0,0.233413,0.0,678.916,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.008,-0.02,0.0,-0.4,-0.4,-1.0,0.0,0.4,0.4,1.0,0.0,-1.5599999999999998,-1.5599999999999998,-3.9,0.0,0.1960000000000001,0.1960000000000001,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,-0.008,0.144,0.148,0.0,-0.4,0.0,0.2,0.0,0.4,2.8,2.6,0.0,-1.5599999999999998,-0.402844,0.3771560000000001,0.0,0.1960000000000001,0.532,0.434,0.2,0.4,0.8,1.0,0.1125,0.231,0.4559999999999999,0.5775000000000001,0.8,2.4,4.0,6.0,9.8,16.8,36.4,42.0,10.952000000000002,33.448,55.352,83.62000000000002,1.84832,3.1008,6.79744,7.751999999999999,1.0,1.2,0.8,0.6,0.57466,0.6930000000000002,0.342,0.2265,1.6,3.2,3.2,2.0,43.8,50.4,19.6,11.2,83.932,100.344,46.78904560000001,30.065045600000005,8.14596,9.3024,5.776000000000001,4.2256,0.0,0.0,0.0,0.0,0.0,1.68,1.986666666666667,1.8133333333333328,0.0,7.333333333333333,9.333333333333334,10.666666666666666,0.0,92.66666666666669,106.66666666666669,60.0,0.0,-3.2466666666666666,-3.3999999999999995,-1.4533333333333331,8.333333333333334,14.666666666666666,20.666666666666668,29.33333333333333,5.8597,10.998266666666666,14.899400000000002,16.940000000000005,35.333333333333336,85.33333333333333,98.0,66.66666666666667,2005.3333333333333,1816.0,2295.333333333333,1232.0,60.4149,97.39280000000002,150.28986666666663,227.392,1.0,3.333333333333333,4.0,5.333333333333333,1.6131000000000002,3.189133333333333,3.846666666666667,6.166666666666668,14.666666666666666,33.333333333333336,45.333333333333336,64.0,1698.0,740.0,854.6666666666666,3501.333333333333,3.599566666666666,17.688399999999998,20.26693333333333,21.0084,6.857142857142857,12.857142857142858,17.142857142857142,20.571428571428573,3.23177142857143,6.487800000000003,7.960457142857143,8.683200000000003,30.0,71.14285714285714,96.85714285714286,102.85714285714286,209.1428571428572,390.8571428571428,444.8571428571428,456.0,46.43417142857144,86.96957142857143,113.8312285714286,131.5397142857143
YOYTUD_clean,301.0590072,test,4.80491,3.82736,4.80491,1.49755,720.101,480.852,0.2979,0.1989249106874561,0.2979,0.0,0.198925,0.0,578.603,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.008,-0.02,0.0,-0.4,-0.4,-1.0,0.0,0.4,0.4,1.0,0.0,-1.5599999999999998,-1.5599999999999998,-3.9,0.0,0.1960000000000001,0.1960000000000001,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,-0.008,0.144,0.148,0.0,-0.4,0.0,0.2,0.0,0.4,2.8,2.6,0.0,-1.5599999999999998,-0.402844,0.3771560000000001,0.0,0.1960000000000001,0.532,0.434,0.2,0.4,0.8,1.0,0.1125,0.231,0.4559999999999999,0.5775000000000001,0.8,2.4,4.0,6.0,9.8,16.8,36.4,42.0,10.952000000000002,33.448,55.352,83.62000000000002,1.84832,3.1008,6.79744,7.751999999999999,1.0,1.2,0.8,0.6,0.57466,0.6930000000000002,0.342,0.2265,1.6,3.2,3.2,2.0,43.8,50.4,19.6,11.2,83.932,100.344,46.78904560000001,30.065045600000005,8.14596,9.3024,5.776,4.2256,0.0,0.0,0.0,0.0,0.0,1.68,1.986666666666667,1.8133333333333328,0.0,7.333333333333333,9.333333333333334,10.666666666666666,0.0,92.66666666666669,106.66666666666669,60.0,0.0,-3.2466666666666666,-3.3999999999999995,-1.4533333333333331,8.333333333333334,14.666666666666666,20.666666666666668,29.33333333333333,5.8597,10.99826666666667,14.899400000000002,16.940000000000005,35.333333333333336,85.33333333333333,98.0,66.66666666666667,2005.3333333333333,1816.0,2295.333333333333,1232.0,60.4149,97.39280000000002,150.28986666666663,227.392,1.0,3.333333333333333,4.0,5.333333333333333,1.6131000000000002,3.189133333333333,3.846666666666667,6.166666666666668,14.666666666666666,33.333333333333336,45.333333333333336,64.0,1698.0,740.0,854.6666666666666,3501.333333333333,3.599566666666666,17.688399999999998,20.26693333333333,21.0084,6.857142857142857,12.857142857142858,17.142857142857142,20.571428571428573,3.23177142857143,6.487800000000003,7.960457142857142,8.683200000000003,30.0,71.14285714285714,96.85714285714286,102.85714285714286,209.1428571428572,390.8571428571428,444.8571428571428,456.0,46.43417142857144,86.96957142857143,113.8312285714286,131.5397142857143
YOYVAL_clean,301.0590072,train,5.10884,4.09007,5.10884,1.36597,1207.71,884.144,0.3488,0.2553496782506204,0.3488,0.0,0.255351,0.0,742.726,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.008,-0.02,0.0,-0.4,-0.4,-1.0,0.0,0.4,0.4,1.0,0.0,-1.5599999999999998,-1.5599999999999998,-3.9,0.0,0.1960000000000001,0.1960000000000001,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,-0.008,0.144,0.148,0.0,-0.4,0.0,0.2,0.0,0.4,2.8,2.6,0.0,-1.5599999999999998,-0.402844,0.3771560000000001,0.0,0.1960000000000001,0.532,0.434,0.2,0.4,0.8,1.0,0.1125,0.231,0.4559999999999999,0.5775000000000001,0.8,2.4,4.0,6.0,9.8,16.8,36.4,42.0,10.952000000000002,33.448,55.352,83.62000000000002,1.84832,3.1008,6.79744,7.751999999999999,1.0,1.2,0.8,0.6,0.57466,0.6930000000000002,0.342,0.2265,1.6,3.2,3.2,2.0,43.8,50.4,19.6,11.2,83.932,100.344,46.78904560000001,30.065045600000005,8.14596,9.3024,5.776000000000001,4.2256,0.0,0.0,0.0,0.0,0.0,1.68,1.986666666666667,1.8133333333333328,0.0,7.333333333333333,9.333333333333334,10.666666666666666,0.0,92.66666666666669,106.66666666666669,60.0,0.0,-3.2466666666666666,-3.3999999999999995,-1.4533333333333331,8.333333333333334,14.666666666666666,20.666666666666668,29.33333333333333,5.8597,10.998266666666666,14.899400000000002,16.940000000000005,35.333333333333336,85.33333333333333,98.0,66.66666666666667,2005.3333333333333,1816.0,2295.333333333333,1232.0,60.4149,97.39280000000002,150.28986666666663,227.392,1.0,3.333333333333333,4.0,5.333333333333333,1.6131000000000002,3.189133333333333,3.846666666666667,6.166666666666668,14.666666666666666,33.333333333333336,45.333333333333336,64.0,1698.0,740.0,854.6666666666666,3501.333333333333,3.599566666666666,17.688399999999998,20.26693333333333,21.0084,6.857142857142857,12.857142857142858,17.142857142857142,20.571428571428573,3.23177142857143,6.487800000000003,7.960457142857143,8.683200000000003,30.0,71.14285714285714,96.85714285714286,102.85714285714286,209.1428571428572,390.8571428571428,444.8571428571428,456.0,46.43417142857144,86.96957142857143,113.8312285714286,131.5397142857143
YOYVEP01_clean,391.5325731,train,4.86559,3.67675,4.86559,1.85926,0.0,0.0,0.2846,0.1530716521626884,0.0,0.2846,0.0,0.153071,0.0,581.115,0.0,0.0,0.0,0.0,0.0,-0.008,-0.008,-0.02,0.0,-0.4,-0.4,-1.0,0.0,0.4,0.4,1.0,0.0,-1.5599999999999998,-1.5599999999999998,-3.9,0.0,0.1960000000000001,0.1960000000000001,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,-0.008,0.144,0.148,0.0,-0.4,0.0,0.2,0.0,0.4,2.8,2.6,0.0,-1.5599999999999998,-0.402844,0.3771560000000001,0.0,0.1960000000000001,0.532,0.434,0.2,0.4,0.8,1.0,0.1125,0.231,0.4559999999999999,0.5775000000000001,0.8,2.4,4.0,6.0,9.8,16.8,36.4,42.0,10.952000000000002,33.448,55.352,83.62000000000002,1.84832,3.1008,6.79744,7.751999999999999,1.0,1.2,0.8,0.6,0.57466,0.6930000000000002,0.342,0.2265,1.6,3.2,3.2,2.0,43.8,50.4,19.6,11.2,83.932,100.344,46.78904560000001,30.065045600000005,8.14596,9.3024,5.776000000000001,4.2256,0.0,0.0,0.0,0.0,0.0,1.6266666666666665,1.933333333333333,1.8133333333333328,0.0,7.333333333333333,9.333333333333334,10.666666666666666,0.0,135.33333333333334,149.33333333333334,60.0,0.0,-2.433333333333333,-2.586666666666666,-1.4533333333333331,8.333333333333334,14.666666666666666,20.666666666666668,29.33333333333333,5.7925,10.916133333333336,14.819399999999998,16.940000000000005,35.333333333333336,85.33333333333333,98.0,66.66666666666667,4693.333333333333,2328.0,2892.6666666666665,1232.0,62.2327,101.54080000000002,155.23493333333332,227.392,1.0,3.333333333333333,4.0,5.333333333333333,1.5459,3.148066666666667,3.806666666666667,6.033333333333335,14.666666666666666,33.333333333333336,45.333333333333336,64.0,4386.0,996.0,1153.3333333333333,5720.0,5.417366666666667,19.7624,22.73946666666667,23.985200000000003,6.857142857142857,12.857142857142858,17.142857142857142,20.571428571428573,3.23177142857143,6.487800000000003,7.960457142857143,8.683200000000003,30.0,71.14285714285714,96.85714285714286,102.85714285714286,209.1428571428572,390.8571428571428,444.8571428571428,456.0,46.43417142857144,86.96957142857143,113.8312285714286,131.5397142857143
YOYVOZ01_clean,374.6451974,train,4.93734,3.90165,4.93734,1.84087,879.9,477.98,0.3227,0.1752975495282122,0.3189,0.0038,0.173233,0.00206424,657.656,7.8366,0.0,0.0,0.0,0.0,0.0,-0.008,-0.008,-0.02,0.0,-0.4,-0.4,-1.0,0.0,0.4,0.4,1.0,0.0,-1.5599999999999998,-1.5599999999999998,-3.9,0.0,0.1960000000000001,0.1960000000000001,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,-0.008,0.144,0.148,0.0,-0.4,0.0,0.2,0.0,0.4,2.8,2.6,0.0,-1.5599999999999998,-0.402844,0.3771560000000001,0.0,0.1960000000000001,0.532,0.434,0.2,0.4,0.8,1.0,0.1125,0.231,0.4559999999999999,0.5775000000000001,0.8,2.4,4.0,6.0,9.8,16.8,36.4,42.0,10.952000000000002,33.448,55.352,83.62000000000002,1.84832,3.1008,6.79744,7.751999999999999,1.0,1.2,0.8,0.6,0.57466,0.6930000000000002,0.342,0.2265,1.6,3.2,3.2,2.0,43.8,50.4,19.6,11.2,83.932,100.344,46.78904560000001,30.065045600000005,8.14596,9.3024,5.776000000000001,4.2256,0.0,0.0,0.0,0.0,0.0,1.6266666666666665,1.933333333333333,1.8133333333333328,0.0,7.333333333333333,9.333333333333334,10.666666666666666,0.0,135.33333333333334,149.33333333333334,60.0,0.0,-2.433333333333333,-2.586666666666666,-1.4533333333333331,8.333333333333334,14.666666666666666,20.666666666666668,29.33333333333333,5.7925,10.916133333333336,14.819399999999998,16.940000000000005,35.333333333333336,85.33333333333333,98.0,66.66666666666667,4693.333333333333,2328.0,2892.6666666666665,1232.0,62.2327,101.54080000000002,155.23493333333332,227.392,1.0,3.333333333333333,4.0,5.333333333333333,1.5459,3.148066666666667,3.806666666666667,6.033333333333335,14.666666666666666,33.333333333333336,45.333333333333336,64.0,4386.0,996.0,1153.3333333333333,5720.0,5.417366666666667,19.7624,22.73946666666667,23.985200000000003,6.857142857142857,12.857142857142858,17.142857142857142,20.571428571428573,3.23177142857143,6.487800000000003,7.960457142857143,8.683200000000003,30.0,71.14285714285714,96.85714285714286,102.85714285714286,209.1428571428572,390.8571428571428,444.8571428571428,456.0,46.43417142857144,86.96957142857143,113.8312285714286,131.5397142857143
YOYVOZ_clean,374.6451974,train,4.67857,3.71332,4.67857,1.95188,0.0,0.0,0.2725,0.1396089923560874,0.0,0.2725,0.0,0.139609,0.0,530.008,0.0,0.0,0.0,0.0,0.0,-0.008,-0.008,-0.02,0.0,-0.4,-0.4,-1.0,0.0,0.4,0.4,1.0,0.0,-1.5599999999999998,-1.5599999999999998,-3.9,0.0,0.1960000000000001,0.1960000000000001,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,-0.008,0.144,0.148,0.0,-0.4,0.0,0.2,0.0,0.4,2.8,2.6,0.0,-1.5599999999999998,-0.402844,0.3771560000000001,0.0,0.1960000000000001,0.532,0.434,0.2,0.4,0.8,1.0,0.1125,0.231,0.4559999999999999,0.5775000000000001,0.8,2.4,4.0,6.0,9.8,16.8,36.4,42.0,10.952000000000002,33.448,55.352,83.62000000000002,1.84832,3.1008,6.79744,7.751999999999999,1.0,1.2,0.8,0.6,0.57466,0.6930000000000002,0.342,0.2265,1.6,3.2,3.2,2.0,43.8,50.4,19.6,11.2,83.932,100.344,46.78904560000001,30.065045600000005,8.14596,9.3024,5.776,4.2256,0.0,0.0,0.0,0.0,0.0,1.6266666666666665,1.933333333333333,1.8133333333333328,0.0,7.333333333333333,9.333333333333334,10.666666666666666,0.0,135.33333333333334,149.33333333333334,60.0,0.0,-2.433333333333333,-2.586666666666666,-1.4533333333333331,8.333333333333334,14.666666666666666,20.666666666666668,29.33333333333333,5.7925,10.916133333333336,14.819399999999998,16.940000000000005,35.333333333333336,85.33333333333333,98.0,66.66666666666667,4693.333333333333,2328.0,2892.6666666666665,1232.0,62.2327,101.54080000000002,155.23493333333332,227.392,1.0,3.333333333333333,4.0,5.333333333333333,1.5459,3.148066666666667,3.806666666666667,6.033333333333335,14.666666666666666,33.333333333333336,45.333333333333336,64.0,4386.0,996.0,1153.3333333333333,5720.0,5.417366666666667,19.7624,22.73946666666667,23.985200000000003,6.857142857142857,12.857142857142858,17.142857142857142,20.571428571428573,3.23177142857143,6.487800000000003,7.960457142857142,8.683200000000003,30.0,71.14285714285714,96.85714285714286,102.85714285714286,209.1428571428572,390.8571428571428,444.8571428571428,456.0,46.43417142857144,86.96957142857143,113.8312285714286,131.5397142857143
